,ud_word,ud_word_level,ud_word_pos
11525,travelling,B2,noun
11526,travelling_dress,C1,noun
11527,traverse,B2,verb
11528,treadmill,B1,noun
11529,treasure_chest,A2,noun
11530,treatment_option,B2,noun
11531,tree-cutter,C1,noun
11532,tree-top,B2,noun
11533,tree_line,A2,noun
11534,tree_planter,B2,noun
11535,treetop,A2,noun
11536,trek,B2,verb
11537,trembling,C1,adjective
11538,trembling,C1,noun
11539,trendy,B2,adjective
11540,triangular,C1,adjective
11541,trickle,B2,verb
11542,trim,B1,verb
11543,trinket,C1,noun
11544,trip_expert,A1,noun
11545,trip_up,B2,verb
11546,triple,B1,verb
11547,tripod,B2,noun
11548,triumph,C1,verb
11549,triumphantly,A2,adverb
11550,trot,A2,verb
11551,troublemaker,C1,noun
11552,troubling,C1,adjective
11553,trough,A2,verb
11554,trouser_leg,B2,noun
11555,trout,B2,noun
11556,truck,B2,verb
11557,truckload,C1,noun
11558,trudge,B2,verb
11559,true,B2,verb
11560,true,C1,adverb
11561,trust_basis,B2,noun
11562,trusted,C1,adjective
11563,trustfully,C1,adverb
11564,trusting,B2,adjective
11565,try_out,B2,verb
11566,tuck,B2,verb
11567,tug,B2,verb
11568,tuition_fee,B2,noun
11569,tumor,B2,noun
11570,tuning_fork,C1,noun
11571,turbine,C1,noun
11572,turf,C1,noun
11573,turkish,A2,noun
11574,turkish,A1,adjective
11575,turn-over,B2,adjective
11576,turn_down,A2,verb
11577,turn_off,A1,verb
11578,turn_out,B1,verb
11579,turn_over,A2,verb
11580,turn_up,A2,verb
11581,turning_point,C1,noun
11582,turnstile,C1,noun
11583,turquoise,B1,noun
11584,tut,A1,noun
11585,tutorial,C1,noun
11586,tuvaluan,B1,noun
11587,tv,A1,noun
11588,tv_advertising,B1,noun
11589,tv_appearance,B2,noun
11590,tv_broadcast,B2,noun
11591,tv_channel,B1,noun
11592,tv_company,B1,noun
11593,tv_crew,B2,noun
11594,tv_documentary,C1,noun
11595,tv_infomercial,B2,noun
11596,tv_interview,C1,noun
11597,tv_program,B1,noun
11598,tv_programme,A2,noun
11599,tv_series,B1,noun
11600,tv_service,B2,noun
11601,tv_show,B1,noun
11602,tv_star,B1,noun
11603,tv_viewing,B2,noun
11604,twang,C1,verb
11605,tweet,B1,verb
11606,twelfth,B2,adjective
11607,twenties,A2,noun
11608,twentieth,B2,adjective
11609,twenty-eighth,B1,adjective
11610,twenty-euro_note,A2,noun
11611,twenty-fifth,B2,noun
11612,twenty-first,B2,noun
11613,twenty-first,B1,adjective
11614,twenty-seventh,C1,adjective
11615,twice-yearly,B2,adjective
11616,twin,A2,adjective
11617,twin-bed,B2,noun
11618,twin-bedded,B1,adjective
11619,twin_brother,A2,noun
11620,twisting,C1,adjective
11621,two,B2,adverb
11622,two-bedroom_apartment,B1,noun
11623,two-hour_drive,A2,noun
11624,two-room_shack,B2,noun
11625,two-stage_process,B2,noun
11626,two-storey_home,B1,noun
11627,two-way_exercise,B2,noun
11628,two-way_process,B2,noun
11629,two-wheeled,B2,adjective
11630,twofold,C1,adjective
11631,twos,B2,noun
11632,type_out,A2,verb
11633,typewriter,A2,noun
11634,typewritten,B2,adjective
11635,typhoid,C1,adjective
11636,typhoid_fever,C1,noun
11637,typhoon,A1,noun
11638,typist,A2,noun
11639,typography,C1,noun
11640,tyre_pump,C1,noun
11641,u,A1,pronoun
11642,u,A2,noun
11643,u-shaped,B2,adjective
11644,ubiquitous,B2,adjective
11645,ugh,A2,interjection
11646,ugliness,A2,noun
11647,uh,A1,interjection
11648,uh-huh,A1,interjection
11649,uh-oh,A1,interjection
11650,ukrainian,C1,adjective
11651,ultra-fast,B2,adjective
11652,ultra-modern,C1,adjective
11653,ultra-secure,B2,adjective
11654,ultrasound,A2,noun
11655,um,A1,interjection
11656,unaided,C1,adjective
11657,unannounced,C1,adjective
11658,unanswered,B2,adjective
11659,unassailable,C1,adjective
11660,unauthorized,C1,adjective
11661,unbearably,C1,adverb
11662,unbelievably,B2,adverb
11663,unbending,C1,adjective
11664,unborn,C1,adjective
11665,unbottled,C1,adjective
11666,unbroken,B2,adjective
11667,unbuttoned,B2,adjective
11668,uncarpeted,B2,adjective
11669,uncertainly,B2,adverb
11670,unchanging,B1,adjective
11671,uncivilized,C1,adjective
11672,unclosing,B2,adjective
11673,uncomplicated,C1,adjective
11674,uncomprehending,B1,adjective
11675,unconnected,C1,adjective
11676,uncontrollably,B2,adverb
11677,uncontrolled,C1,adjective
11678,uncooperative,C1,adjective
11679,undamaged,B2,adjective
11680,undead,A2,adjective
11681,undead,A2,noun
11682,undecided,B2,adjective
11683,under,A1,adposition
11684,under-12s,A2,noun
11685,under-16s,B1,noun
11686,undercover,B1,adjective
11687,undercurrent,B2,noun
11688,underdog,B2,noun
11689,undergrad,B2,noun
11690,underground,A2,noun
11691,underneath,A1,adposition
11692,undernourished,C1,adjective
11693,undersized,C1,adjective
11694,understatement,C1,noun
11695,undertaker,A2,noun
11696,underwater,A2,noun
11697,underwear_drawer,B2,noun
11698,underweight,C1,adjective
11699,underworld,A2,noun
11700,undisturbed,C1,adjective
11701,undress,B1,noun
11702,unearth,C1,verb
11703,unearthly,B2,adjective
11704,uneaten,B2,adjective
11705,unemotional,B2,adjective
11706,unemployment_benefit,B1,noun
11707,unemployment_office,B2,noun
11708,unenforceable,B2,adjective
11709,unevenly,C1,adverb
11710,unexpectedness,C1,noun
11711,unexplained,B2,adjective
11712,unfairness,C1,noun
11713,unfasten,B2,verb
11714,unfeeling,C1,adjective
11715,unfinished,B2,adjective
11716,unfordly,C1,adjective
11717,unforgivable,B2,adjective
11718,unforgiving,C1,adjective
11719,unfriend,B2,noun
11720,unfriended,B2,adjective
11721,ungrateful,B1,adjective
11722,unhappily,A2,adverb
11723,unharmed,C1,adjective
11724,unhurried,C1,adjective
11725,unhurriedly,C1,adverb
11726,unhurt,C1,adjective
11727,unicorn,A2,noun
11728,unicycle,A2,noun
11729,uniformed,C1,adjective
11730,uninhabitable,C1,adjective
11731,unintelligent,C1,adjective
11732,uninterrupted,C1,adjective
11733,uninvited,C1,adjective
11734,uninviting,B1,adjective
11735,uniquely,C1,adverb
11736,universality,C1,noun
11737,university_city,B2,noun
11738,university_course,B1,noun
11739,university_education,C1,noun
11740,university_ground,B1,noun
11741,university_official,B2,noun
11742,university_student,A2,noun
11743,university_teacher,B1,noun
11744,unjust,C1,adjective
11745,unkindness,C1,noun
11746,unlawful,C1,adjective
11747,unless,B1,adposition
11748,unlike,A2,adposition
11749,unlit,C1,adjective
11750,unloved,C1,adjective
11751,unmentionable,C1,adjective
11752,unmentioned,C1,adjective
11753,unmoved,B1,adjective
11754,unmoving,B2,adjective
11755,unobtrusive-group_size,C1,noun
11756,unpacked,C1,adjective
11757,unpainted,C1,adjective
11758,unparalleled,C1,adjective
11759,unpleasant-smelling,C1,adjective
11760,unpleasantness,B2,noun
11761,unprepared,C1,adjective
11762,unproven,C1,adjective
11763,unrecognizable,B1,adjective
11764,unrewarding,B1,adjective
11765,unrivalled,C1,adjective
11766,unsatisfied,B2,adjective
11767,unscheduled,B2,adjective
11768,unscrew,B2,verb
11769,unseeing,C1,adjective
11770,unseen,A2,adjective
11771,unshakeable,B1,adjective
11772,unshaven,B2,adjective
11773,unsightly,C1,adjective
11774,unsigned,C1,adjective
11775,unsmiling,B2,adjective
11776,unsocial,B1,adjective
11777,unsophisticated,B2,adjective
11778,unspoilt,C1,adjective
11779,unstable,B1,adjective
11780,unsteadily,B2,adverb
11781,unsteady,B2,adjective
11782,unsurprisingly,C1,adverb
11783,until,A1,adposition
11784,untiring,C1,adjective
11785,untiringly,C1,adverb
11786,untold,B2,adjective
11787,untroubled,C1,verb
11788,untruth,C1,noun
11789,untruthful,B2,adjective
11790,unused,B2,adjective
11791,unwelcome,B1,adjective
11792,unwrap,B2,verb
11793,up,A1,adposition
11794,up,A1,particle
11795,up,B1,noun
11796,up-and-coming,B2,adjective
11797,upholster,C1,verb
11798,upholstery,C1,noun
11799,uploader,C1,noun
11800,upmarket,B1,adjective
11801,upon,A2,adposition
11802,upper-class_sheet,C1,noun
11803,upright,C1,noun
11804,upsetting,C1,adjective
11805,upside,A2,noun
11806,upside,A2,adverb
11807,upside-down,C1,adjective
11808,uptake,C1,noun
11809,upturned,C1,adjective
11810,uranium,C1,noun
11811,urbanisation,B1,noun
11812,urbanite,C1,noun
11813,urn,B2,noun
11814,usable,C1,adjective
11815,usb,C1,noun
11816,usb_stick,B1,noun
11817,use-car_salesman,A2,noun
11818,username,C1,noun
11819,v,B1,noun
11820,vacation_time,B2,noun
11821,vacationer,B2,noun
11822,vacuum_cleaner,C1,noun
11823,vacuuming,B1,noun
11824,vagrancy,C1,noun
11825,vain,B2,noun
11826,valencian,B2,noun
11827,valley_land,C1,noun
11828,valuables,B2,noun
11829,vanilla_cream,B2,noun
11830,vase_maker,B1,noun
11831,vastly,B1,adverb
11832,vault,B2,verb
11833,vcr,A1,noun
11834,veg,A2,noun
11835,vegan,B2,adjective
11836,vegetable_garden,A2,noun
11837,vegetable_juice,B2,noun
11838,veggie,B1,noun
11839,vehicular,C1,adjective
11840,velvet_cloth,B2,noun
11841,velvet_gown,B2,noun
11842,velvet_nose,A2,noun
11843,velvet_shawl,B2,noun
11844,vending_machine,B1,noun
11845,vendor,B2,noun
11846,venetian,C1,adjective
11847,venezuelan,B1,adjective
11848,ventriloquist,C1,noun
11849,venture,B2,verb
11850,verge,C1,noun
11851,verifiable,C1,adjective
11852,versus,B2,adposition
11853,very,B2,noun
11854,via,A2,adposition
11855,viaduct,C1,noun
11856,vicarage,B2,noun
11857,vice_president,B1,noun
11858,vice_versa,B1,adverb
11859,victorian,B2,adjective
11860,victory_speech,C1,noun
11861,video_camera,B1,noun
11862,video_clip,B2,noun
11863,video_game,A1,noun
11864,video_link,C1,noun
11865,video_message,C1,noun
11866,video_option,B1,noun
11867,video_playback,C1,noun
11868,video_recorder,B2,noun
11869,video_report,B1,noun
11870,video_screen,B2,noun
11871,video_website,B2,noun
11872,videophone,A2,noun
11873,videotape,C1,verb
11874,vietnamese,A1,adjective
11875,viewer_rating,C1,noun
11876,village_child,B1,noun
11877,village_event,B2,noun
11878,village_people,A1,noun
11879,village_school,A2,noun
11880,village_shopkeeper,A1,noun
11881,village_street,B2,noun
11882,villain,B2,noun
11883,vintage,A2,adjective
11884,violently,B2,noun
11885,violet,B1,noun
11886,violinist,A2,noun
11887,viper,B1,noun
11888,viper_snake,B1,noun
11889,viral,C1,adjective
11890,virality,C1,noun
11891,virtual_reality_game,B2,noun
11892,visitor_centre,B2,noun
11893,vista,C1,noun
11894,visuals,C1,noun
11895,vogue_word,C1,noun
11896,void,C1,noun
11897,volcanic,B2,adjective
11898,volcano_people,A2,noun
11899,volt,B1,noun
11900,volunteer_co-ordinator,B2,noun
11901,volunteer_experience,B2,noun
11902,volunteer_firefighter,B2,noun
11903,volunteer_fireman,C1,noun
11904,volunteer_organisation,B2,noun
11905,volunteering,B1,noun
11906,voluntourism,B1,noun
11907,voluntourism_holiday,B1,noun
11908,voodoo_curse,C1,noun
11909,voting_equality,B2,noun
11910,voucher,B1,noun
11911,voyeuristic,C1,adjective
11912,vs.,C1,conjunction
11913,vulgar,C1,adjective
11914,waffle,C1,noun
11915,waft,C1,verb
11916,wail,B2,verb
11917,waiting,B1,adjective
11918,waiting,C1,noun
11919,waiting_list,B2,noun
11920,waiting_room,A2,noun
11921,wake_up,A1,verb
11922,walking-distance,A2,noun
11923,walking_stick,A1,noun
11924,walkman,B1,noun
11925,walled,B2,adjective
11926,wallpaper,B2,noun
11927,walrus,C1,noun
11928,waltz,A1,noun
11929,wanderer,B2,noun
11930,wannabee,C1,noun
11931,war,C1,verb
11932,war_contract,C1,noun
11933,war_correspondent,C1,noun
11934,war_crime,C1,noun
11935,war_effort,C1,noun
11936,war_equipment,B2,noun
11937,war_film,B1,noun
11938,war_hero,C1,noun
11939,war_industry,C1,noun
11940,war_machine,B2,noun
11941,war_news,C1,noun
11942,war_situation,C1,noun
11943,warden,B1,noun
11944,ware,A2,verb
11945,warlord,C1,noun
11946,warm-hearted,C1,adjective
11947,warm_up,A2,verb
11948,warning_shot,C1,noun
11949,wartime_factory,C1,noun
11950,wartime_heroism,C1,noun
11951,wartime_price,C1,noun
11952,was,B2,noun
11953,wash_out,C1,verb
11954,washbasin,B2,noun
11955,washer,B1,noun
11956,washhouse,C1,noun
11957,washing,A2,noun
11958,washing_machine,A2,noun
11959,washing_powder,B1,noun
11960,washing_programme,B1,noun
11961,waste_disposal,C1,noun
11962,waste_ground,C1,noun
11963,waste_material,C1,noun
11964,waste_paper,B1,noun
11965,waste_pipe,C1,noun
11966,waste_product,C1,noun
11967,waste_system,C1,noun
11968,wasteland,C1,noun
11969,watch_out,C1,verb
11970,watcher,A2,noun
11971,watchful,B1,adjective
11972,watchtower,C1,noun
11973,water_bill,B2,noun
11974,water_bird,A1,noun
11975,water_bucket,C1,noun
11976,water_company,B2,noun
11977,water_consumption,B2,noun
11978,water_container,A2,noun
11979,water_damage,B1,noun
11980,water_fountain,B1,noun
11981,water_gun,C1,noun
11982,water_park,B1,noun
11983,water_pollution,B2,noun
11984,water_pot,C1,noun
11985,water_pressure,B2,noun
11986,water_quality,C1,noun
11987,water_rafting,A2,noun
11988,water_shortage,B2,noun
11989,water_sport,A2,noun
11990,water_supply,B2,noun
11991,water_tank,C1,noun
11992,water_tap,C1,noun
11993,water_taxi,A2,noun
11994,water_tower,C1,noun
11995,watercolor,C1,noun
11996,waterline,C1,noun
11997,watermelon,A2,noun
11998,waterskiing,A2,noun
11999,watersport,A2,noun
12000,waterway,B1,noun
12001,watery,A2,adjective
12002,wave_music,A2,noun
12003,wave_power,C1,noun
12004,wave_power_generator,C1,noun
12005,wavelength,B2,noun
12006,wavy,A2,adjective
12007,wax_stain,A1,noun
12008,way,C1,adverb
12009,wc,B1,noun
12010,we,B2,noun
12011,weapon_factory,C1,noun
12012,wear,B2,noun
12013,wear_out,C1,verb
12014,weather_condition,B2,noun
12015,weather_forecast,B1,noun
12016,weaving,B2,noun
12017,web_browser,B2,noun
12018,web_site,B1,noun
12019,webcasting,B1,noun
12020,website_designer,B1,noun
12021,wedding_anniversary,A1,noun
12022,wedding_ceremony,A2,noun
12023,wedding_dress,A2,noun
12024,wedding_feast,C1,noun
12025,wedding_ring,B2,noun
12026,wedding_speech,B2,noun
12027,weed-patch,B2,noun
12028,weight_loss,B2,noun
12029,weight_training,A2,noun
12030,weightless,B2,adjective
12031,well,A1,interjection
12032,well-behaved,B2,adjective
12033,well-being,B2,adverb
12034,well-connected,B2,adjective
12035,well-cooked,B1,adjective
12036,well-covered,C1,adjective
12037,well-fitted,C1,adjective
12038,well-intended,B2,adjective
12039,well-looking,B2,adjective
12040,well-loved,B1,adjective
12041,well-oiled,C1,adjective
12042,well-read,C1,adjective
12043,well-researched,B2,adjective
12044,well-respected,C1,adjective
12045,well-selling,A2,adjective
12046,well-stocked,B2,adjective
12047,well-taught,C1,adjective
12048,wellness,B2,noun
12049,welsh,B2,adjective
12050,were,C1,adjective
12051,western-style_ceremony,B2,noun
12052,western-style_clothing,A2,noun
12053,westerner,B2,noun
12054,westwards,C1,adverb
12055,wet,C1,verb
12056,wetly,B2,adverb
12057,what,A1,noun
12058,what,A1,adjective
12059,whatever,C1,noun
12060,whatever,A2,adjective
12061,whatsit,B2,noun
12062,wheel,C1,verb
12063,whereabouts,B1,noun
12064,whereas,B2,adposition
12065,wherever,B1,adverb
12066,whether,B1,adposition
12067,which,A1,adjective
12068,whichever,C1,adjective
12069,while,A1,adposition
12070,whilst,B2,adposition
12071,whining,B2,noun
12072,whip,B2,noun
12073,whipping,C1,noun
12074,whiskey,C1,noun
12075,whisky_advertisement,B2,noun
12076,whisky_bottle,A2,noun
12077,whisky_sale,B2,noun
12078,whispering,B1,noun
12079,whistling_sound,B1,noun
12080,white-faced,B2,adjective
12081,white-haired,A2,adjective
12082,white-walled,B2,adjective
12083,whitened,B2,adjective
12084,who,A1,noun
12085,whoever,A1,noun
12086,whom,B2,noun
12087,whoops,B1,interjection
12088,whore,C1,verb
12089,whore,C1,noun
12090,whoremaster,C1,noun
12091,whose,A1,adjective
12092,wide-apart,C1,adjective
12093,wide-eyed,C1,adjective
12094,wide-shouldered,B2,adjective
12095,widely-spread_method,B2,noun
12096,widowed,B1,adjective
12097,widower,C1,noun
12098,wig,A1,noun
12099,wild,B1,noun
12100,wild-eyed,C1,adjective
12101,wildfire,B1,noun
12102,wildlife-animal,B1,noun
12103,wildlife_organisation,B1,noun
12104,wildlife_reporter,B1,noun
12105,will,A1,verb
12106,wimp,B1,noun
12107,winch,B2,noun
12108,wind-farm,C1,noun
12109,wind_farm,C1,noun
12110,wind_power,C1,noun
12111,wind_power_generator,C1,noun
12112,wind_source,C1,noun
12113,wind_turbine,C1,noun
12114,wind_up,C1,verb
12115,windmill,C1,noun
12116,window-shopping,A1,noun
12117,window_frame,B2,noun
12118,window_lock,A2,noun
12119,window_shopping,B1,noun
12120,windowless,C1,adjective
12121,windscreen_wiper,A2,noun
12122,windsurf,B1,verb
12123,wine_glass,A2,noun
12124,wine_shop,B2,noun
12125,wineglass,B2,noun
12126,wingspan,B2,noun
12127,winning,A1,noun
12128,winning_goal,C1,noun
12129,winter_catalogue,B2,noun
12130,winter_holiday,A2,noun
12131,winter_morning,B2,noun
12132,wipe_out,B2,verb
12133,wire_fence,C1,noun
12134,wire_net,C1,noun
12135,wireless,B2,adjective
12136,wiry,A2,adjective
12137,witch_doctor,A2,noun
12138,with,A1,adposition
12139,with,B2,verb
12140,withhold,B2,verb
12141,within,A1,adposition
12142,without,A1,adposition
12143,wizard,A2,noun
12144,wo,A2,verb
12145,woman_friend,B2,noun
12146,women,B2,noun
12147,wonderfully,B1,adverb
12148,wood_fire,A1,noun
12149,woodchip,C1,noun
12150,woodsman,B2,noun
12151,woodwork,B1,noun
12152,wool_quality,B2,noun
12153,wool_shop,B2,noun
12154,wool_turtleneck,B1,noun
12155,woollen,B2,adjective
12156,woolly,B1,adjective
12157,word-operative,C1,noun
12158,word_class,C1,noun
12159,word_culture,B2,noun
12160,words,B2,noun
12161,work_basket,B1,noun
12162,work_camp,A2,noun
12163,work_clothes,A2,noun
12164,work_computer,C1,noun
12165,work_contact,B1,noun
12166,work_experience,B1,noun
12167,work_force,C1,noun
12168,work_hour,C1,noun
12169,work_issue,B2,noun
12170,work_out,A2,verb
12171,work_placement,B1,noun
12172,work_table,C1,noun
12173,work_trip,A2,noun
12174,work_week,B2,noun
12175,workable,C1,adjective
12176,working,B1,noun
12177,working-class_household,C1,noun
12178,working_order,B2,noun
12179,workload,B1,noun
12180,workplace_version,B1,noun
12181,workroom,B1,noun
12182,worksheet,B1,noun
12183,workshop_wall,C1,noun
12184,workspace,B2,noun
12185,workweek,C1,noun
12186,world-changing,C1,adjective
12187,world_climate,C1,noun
12188,world_competition,B2,noun
12189,world_culture,B2,noun
12190,world_economy,C1,noun
12191,world_market,B2,noun
12192,world_population,B1,noun
12193,world_record,C1,noun
12194,world_religion,C1,noun
12195,world_tradition,B2,noun
12196,world_weather,A1,noun
12197,worriedly,B2,adverb
12198,worries,A2,noun
12199,worrisome,C1,adjective
12200,worry_line,A2,noun
12201,worryingly,B2,adverb
12202,worst_case_scenario,B2,noun
12203,wort,A2,noun
12204,worth,B1,noun
12205,worthlessness,C1,noun
12206,would,A1,verb
12207,would,C1,noun
12208,wounded,C1,adjective
12209,wow,A1,interjection
12210,wrap_up,B1,verb
12211,wreath,B1,noun
12212,wrestle,B1,verb
12213,wrestle,B2,noun
12214,write-off,C1,noun
12215,write_down,A2,verb
12216,write_out,B2,verb
12217,write_up,B2,verb
12218,writing_class,A1,noun
12219,writing_desk,C1,noun
12220,writing_game,C1,noun
12221,writing_letter,B2,noun
12222,writing_paper,C1,noun
12223,writing_table,C1,noun
12224,writing_voice,B2,noun
12225,wrong,B2,verb
12226,wrong,B1,noun
12227,x,A2,noun
12228,y,A2,noun
12229,y-shaped,C1,noun
12230,yard_sale,B1,noun
12231,yeah,A1,interjection
12232,year-round,A2,adjective
12233,years,B1,noun
12234,yellow,C1,verb
12235,yellow-brown,B1,adjective
12236,yellow-flowering,C1,adjective
12237,yellow-haired,C1,adjective
12238,yes,B2,noun
12239,yes,A1,interjection
12240,yesterday,A1,noun
12241,yesterday_evening,A2,noun
12242,yesteryear,C1,noun
12243,yoga_centre,A2,noun
12244,yoga_teacher,B2,noun
12245,yoghurt,A2,noun
12246,you,A1,adverb
12247,you,B2,particle
12248,young,B1,adverb
12249,your,A1,adjective
12250,yours,A2,adjective
12251,youth_culture,C1,noun
12252,youth_group,A2,noun
12253,youth_lifestyle,C1,noun
12254,youth_sport,B2,noun
12255,youth_team,B2,noun
12256,yuan,A1,noun
12257,z,C1,noun
12258,zimbabwean,C1,adjective
12259,zombie,B1,noun
12260,base,C2,noun
12261,bed,C2,noun
12262,bet,C2,noun
12263,bid,C2,noun
12264,blanket,C2,noun
12265,blend,C2,noun
12266,block,C2,noun
12267,blow,C2,noun
12268,break,C2,noun
12269,breakdown,C2,noun
12270,bridge,C2,noun
12271,case,C2,noun
